Date,Country,Channel,Campaign_ID,Campaign_Name,Sessions,Users
2025-02-11,Spain,Email Marketing,CAMP-ES-EML-006,Flash Sale ES,2081,1855
2025-02-11,Spain,Google Ads,CAMP-ES-GGL-043,Home Decor Search ES,1175,1018
2025-02-11,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES ,433,334
2025-02-12,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,7684,6285
2025-02-12,France,Google Ads,CAMP-FR-GGL-041,Black Friday Search FR,4231,3553
2025-02-12,France,Meta Ads,CAMP-FR-MTA-011,Spring Collection FR,2150,1741
2025-02-12,Portugal,Email Marketing,CAMP-PT-EML-018,Product Launch PT,1002,782
2025-02-12,Portugal,Google Ads,CAMP-PT-GGL-007,Seasonal Search PT,574,445
2025-02-12,Portugal,Meta Ads,CAMP-PT-MTA-044,Christmas Inspiration PT,377,299
2025-02-12,Spain,Email Marketing,CAMP-ES-EML-023,Newsletter ES,2473,2157
2025-02-12,Spain,Google Ads,CAMP-ES-GGL-021,Black Friday Search ES,980,896
2025-02-12,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES,972,901
2025-02-13,France,Email Marketing,CAMP-FR-EML-028,Product Launch FR,14921,12240
2025-02-13,France,Google Ads,CAMP-FR-GGL-034,Furniture Search FR,5547,4571
2025-02-13,France,Meta Ads,CAMP-FR-MTA-011,Spring Collection FR,1326,1043
2025-02-13,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,1335,1026
2025-02-13,Portugal,Google Ads,CAMP-PT-GGL-016,Black Friday Search PT,553,504
2025-02-13,Portugal,Meta Ads,CAMP-PT-MTA-032,Spring Collection PT,147,121
2025-02-13,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,6667,6090
2025-02-13,Spain,Google Ads,CAMP-ES-GGL-013,Brand Search ES,1086,943
2025-02-13,Spain,Meta Ads,CAMP-ES-MTA-045,Black Friday Campaign ES,872,714
2025-02-14,France,Email Marketing,CAMP-FR-EML-042,Newsletter FR,9242,6987
2025-02-14,France,Google Ads,CAMP-FR-GGL-034,Furniture Search FR,3098,2748
2025-02-14,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,2760,2398
2025-02-14,Portugal,Email Marketing,CAMP-PT-EML-033,Newsletter PT,805,714
2025-02-14,Portugal,GoogleAds,CAMP-PT-GGL-024,Christmas Search PT,388,354
2025-02-14,Portugal,Meta Ads,CAMP-PT-MTA-017,Black Friday Campaign PT,228,216
2025-02-14,Spain,Email Marketing,CAMP-ES-EML-006,Flash Sale ES,3317,2749
2025-02-14,Spain,Google Ads,CAMP-ES-GGL-036,Furniture Search ES,686,549
2025-02-14,Spain,Meta Ads,CAMP-ES-MTA-045,Black Friday Campaign ES,1047,969
2025-02-15,France,Email Marketing,CAMP-FR-EML-028,Product Launch FR,3344,2877
2025-02-15,France,Google Ads,CAMP-FR-GGL-027,Brand Search FR,3337,2699
2025-02-15,France,Meta Ads,CAMP-FR-MTA-011,Spring Collection FR,1633,1371
2025-02-15,Portugal,Email Marketing,CAMP-PT-EML-033,Newsletter PT,2164,1759
2025-02-15,Portugal,Google Ads,CAMP-PT-GGL-037,Furniture Search PT,377,346
2025-02-15,Portugal,Meta Ads,CAMP-PT-MTA-044,Christmas Inspiration PT,323,265
2025-02-15,Spain,Email Marketing,CAMP-ES-EML-048,Welcome Series ES,6229,4737
2025-02-15,Spain,Google Ads,CAMP-ES-GGL-021,Black Friday Search ES,2169,2016
2025-02-15,Spain,Meta Ads,CAMP-ES-MTA-005,Home Refresh ES,553,447
2025-02-16,France,Email Marketing,CAMP-FR-EML-020,Loyal Customer Offer FR,9094,7244
2025-02-16,France,Google Ads,CAMP-FR-GGL-041,Black Friday Search FR,2275,1724
2025-02-16,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,1996,1780
2025-02-16,Portugal,Email Marketing,CAMP-PT-EML-009,Flash Sale PT,753,626
2025-02-16,Portugal,Google Ads,CAMP-PT-GGL-007,Seasonal Search PT,516,421
2025-02-16,Portugal,Meta Ads,CAMP-PT-MTA-008,Home Refresh PT,166,129
2025-02-16,Spain,Email Marketing,CAMP-ES-EML-006,Flash Sale ES,1882,1486
2025-02-16,Spain,Google Ads,CAMP-ES-GGL-049,Christmas Search ES,781,690
2025-02-16,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES,702,652
2025-02-17,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,8756,6886
2025-02-17,France,Google Ads,CAMP-FR-GGL-010,Home Decor Search FR,5364,4970
2025-02-17,France,Meta Ads,CAMP-FR-MTA-011,Spring Collection FR,2472,2228
2025-02-17,Portugal,Email Marketing,CAMP-PT-EML-033,Newsletter PT,1305,1154
2025-02-17,Portugal,Google Ads,CAMP-PT-GGL-046,Home Decor Search PT,485,418
2025-02-17,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,268,209
2025-02-17,Spain,Email Marketing,CAMP-ES-EML-030,Product Launch ES,2702,2142
2025-02-17,Spain,Google Ads,CAMP-ES-GGL-049,Christmas Search ES,1670,1357
2025-02-17,Spain,Meta Ads,CAMP-ES-MTA-014,Spain Expansion ES,633,568
2025-02-18,France,Email Marketing,CAMP-FR-EML-028,Product Launch FR,3677,2864
2025-02-18,France,Google Ads,CAMP-FR-GGL-041,Black Friday Search FR,6091,5607
2025-02-18,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,3587,3242
2025-02-18,Portugal,Email Marketing,CAMP-PT-EML-033,Newsletter PT,838,717
2025-02-18,Portugal,Google Ads,CAMP-PT-GGL-024,Christmas Search PT,419,384
2025-02-18,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,687,520
2025-02-18,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,3790,3482
2025-02-18,Spain,Google Ads,CAMP-ES-GGL-043,Home Decor Search ES,876,709
2025-02-18,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES,762,691
2025-02-19,France,Email Marketing,CAMP-FR-EML-003,Flash Sale FR,8646,8066
2025-02-19,France,Google Ads,CAMP-FR-GGL-041,Black Friday Search FR,3583,2987
2025-02-19,France,Meta Ads,CAMP-FR-MTA-039,Black Friday Campaign FR,1713,1572
2025-02-19,Portugal,Email Marketing,CAMP-PT-EML-038,Loyal Customer Offer PT,732,665
2025-02-19,Portugal,Google Ads,CAMP-PT-GGL-007,Seasonal Search PT,218,184
2025-02-19,Portugal,Meta Ads,CAMP-PT-MTA-008,Home Refresh PT,460,426
2025-02-19,Spain,Email Marketing,CAMP-ES-EML-006,Flash Sale ES,1712,1429
2025-02-19,Spain,Google Ads,CAMP-ES-GGL-021,Black Friday Search ES,610,470
2025-02-19,Spain,Meta Ads,CAMP-ES-MTA-045,Black Friday Campaign ES,651,596
2025-02-20,France,Email Marketing,CAMP-FR-EML-003,Flash Sale FR,7664,7142
2025-02-20,France,Google Ads,CAMP-FR-GGL-041,Black Friday Search FR,4618,4267
2025-02-20,France,Meta Ads,CAMP-FR-MTA-039,Black Friday Campaign FR,2224,1812
2025-02-20,Portugal,Email Marketing,CAMP-PT-EML-038,Loyal Customer Offer PT,711,665
2025-02-20,Portugal,Google Ads,CAMP-PT-GGL-037,Furniture Search PT,241,206
2025-02-20,Portugal,Meta Ads,CAMP-PT-MTA-032,Spring Collection PT,546,418
2025-02-20,Spain,Email Marketing,CAMP-ES-EML-023,Newsletter ES,3876,2992
2025-02-20,Spain,Google Ads,CAMP-ES-GGL-043,Home Decor Search ES,1232,1147
2025-02-20,Spain,Meta Ads,CAMP-ES-MTA-045,Black Friday Campaign ES,783,684
2025-02-21,France,Email Marketing,CAMP-FR-EML-003,Flash Sale FR,22483,18374
2025-02-21,France,Google Ads,CAMP-FR-GGL-027,Brand Search FR,4912,4439
2025-02-21,France,Meta Ads,CAMP-FR-MTA-002,Home Refresh FR,1814,1595
2025-02-21,Portugal,Email Marketing,CAMP-PT-EML-018,Product Launch PT,851,768
2025-02-21,Portugal,GoogleAds,CAMP-PT-GGL-046,Home Decor Search PT,414,369
2025-02-21,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,339,317
2025-02-21,Spain,Email Marketing,CAMP-ES-EML-023,Newsletter ES,2207,1782
2025-02-21,Spain,Google Ads,CAMP-ES-GGL-049,Christmas Search ES,1605,1258
2025-02-21,Spain,Meta Ads,CAMP-ES-MTA-014,Spain Expansion ES,1401,1059
2025-02-22,France,Email Marketing,CAMP-FR-EML-020,Loyal Customer Offer FR,7953,6925
2025-02-22,France,Google Ads,CAMP-FR-GGL-034,Furniture Search FR,3417,3154
2025-02-22,France,Meta Ads,CAMP-FR-MTA-002,Home Refresh FR,955,836
2025-02-22,Portugal,Email Marketing,CAMP-PT-EML-009,Flash Sale PT,2197,1715
2025-02-22,Portugal,Google Ads,CAMP-PT-GGL-031,Brand Search PT,402,359
2025-02-22,Portugal,Meta Ads,CAMP-PT-MTA-032,Spring Collection PT,203,169
2025-02-22,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,2752,2235
2025-02-22,Spain,Google Ads,CAMP-ES-GGL-021,Black Friday Search ES,747,668
2025-02-22,Spain,Meta Ads,CAMP-ES-MTA-005,Home Refresh ES,624,542
2025-02-23,France,Email Marketing,CAMP-FR-EML-003,Flash Sale FR,4527,4248
2025-02-23,France,Google Ads,CAMP-FR-GGL-047,Christmas Search FR,4132,3604
2025-02-23,France,Meta Ads,CAMP-FR-MTA-002,Home Refresh FR,2187,1708
2025-02-23,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,1098,898
2025-02-23,Portugal,Google Ads,CAMP-PT-GGL-007,Seasonal Search PT,295,240
2025-02-23,Portugal,Meta Ads,CAMP-PT-MTA-017,Black Friday Campaign PT,476,412
2025-02-23,Spain,Email Marketing,CAMP-ES-EML-006,Flash Sale ES,4967,4677
2025-02-23,Spain,Google Ads,CAMP-ES-GGL-013,Brand Search ES,1721,1634
2025-02-23,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES,716,617
2025-02-24,France,Email Marketing,CAMP-FR-EML-020,Loyal Customer Offer FR,5853,5049
2025-02-24,France,Google Ads,CAMP-FR-GGL-001,Seasonal Search FR,2769,2082
2025-02-24,France,Meta Ads,CAMP-FR-MTA-039,Black Friday Campaign FR,2883,2389
2025-02-24,Portugal,Email Marketing,CAMP-PT-EML-038,Loyal Customer Offer PT,3481,3195
2025-02-24,Portugal,Google Ads,CAMP-PT-GGL-037,Furniture Search PT,370,279
2025-02-24,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,250,189
2025-02-24,Spain,Email Marketing,CAMP-ES-EML-006,Flash Sale ES,2059,1739
2025-02-24,Spain,Google Ads,CAMP-ES-GGL-036,Furniture Search ES,1216,1084
2025-02-24,Spain,Meta Ads,CAMP-ES-MTA-045,Black Friday Campaign ES,462,394
2025-02-25,France,Email Marketing,CAMP-FR-EML-020,Loyal Customer Offer FR,15661,13468
2025-02-25,France,Google Ads,CAMP-FR-GGL-010,Home Decor Search FR,4062,3825
2025-02-25,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,2295,2025
2025-02-25,Portugal,Email Marketing,CAMP-PT-EML-033,Newsletter PT,2019,1714
2025-02-25,Portugal,Google Ads,CAMP-PT-GGL-037,Furniture Search PT,605,517
2025-02-25,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,346,280
2025-02-25,Spain,Email Marketing,CAMP-ES-EML-030,Product Launch ES,3438,3072
2025-02-25,Spain,Google Ads,CAMP-ES-GGL-004,Seasonal Search ES,1189,1009
2025-02-25,Spain,Meta Ads,CAMP-ES-MTA-005,Home Refresh ES,795,651
2025-02-26,France,Email Marketing,CAMP-FR-EML-003,Flash Sale FR,11470,8876
2025-02-26,France,Google Ads,CAMP-FR-GGL-034,Furniture Search FR,1742,1442
2025-02-26,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,2424,2271
2025-02-26,Portugal,Email Marketing,CAMP-PT-EML-038,Loyal Customer Offer PT,1119,1018
2025-02-26,Portugal,Google Ads,CAMP-PT-GGL-024,Christmas Search PT,859,685
2025-02-26,Portugal,Meta Ads,CAMP-PT-MTA-044,Christmas Inspiration PT,258,238
2025-02-26,Spain,Email Marketing,CAMP-ES-EML-023,Newsletter ES,7947,6416
2025-02-26,Spain,Google Ads,CAMP-ES-GGL-049,Christmas Search ES,1456,1092
2025-02-26,Spain,Meta Ads,CAMP-ES-MTA-005,Home Refresh ES,581,470
2025-02-27,France,Email Marketing,CAMP-FR-EML-028,Product Launch FR,8409,7414
2025-02-27,France,Google Ads,CAMP-FR-GGL-010,Home Decor Search FR,5439,4591
2025-02-27,France,Meta Ads,CAMP-FR-MTA-002,Home Refresh FR,2928,2240
2025-02-27,Portugal,Email Marketing,CAMP-PT-EML-033,Newsletter PT,1100,1044
2025-02-27,Portugal,Google Ads,CAMP-PT-GGL-037,Furniture Search PT,252,237
2025-02-27,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,184,159
2025-02-27,Spain,Email Marketing,CAMP-ES-EML-023,Newsletter ES,5198,4363
2025-02-27,Spain,Google Ads,CAMP-ES-GGL-036,Furniture Search ES,748,632
2025-02-27,Spain,Meta Ads,CAMP-ES-MTA-040,Spring Collection ES,419,320
2025-02-28,France,Email Marketing,CAMP-FR-EML-042,Newsletter FR,9736,7507
2025-02-28,France,Google Ads,CAMP-FR-GGL-047,Christmas Search FR,3179,2992
2025-02-28,France,Meta Ads,CAMP-FR-MTA-002,Home Refresh FR,2105,1924
2025-02-28,Portugal,Email Marketing,CAMP-PT-EML-018,Product Launch PT,851,756
2025-02-28,Portugal,Google Ads,CAMP-PT-GGL-046,Home Decor Search PT,526,451
2025-02-28,Portugal,Meta Ads,CAMP-PT-MTA-017,Black Friday Campaign PT,383,328
2025-02-28,Spain,Email Marketing,CAMP-ES-EML-023,Newsletter ES,2872,2254
2025-02-28,Spain,Google Ads,CAMP-ES-GGL-036,Furniture Search ES,1407,1228
2025-02-28,Spain,Meta Ads,CAMP-ES-MTA-022,Christmas Inspiration ES,504,382
2025-03-01,France,Email Marketing,CAMP-FR-EML-020,Loyal Customer Offer FR,7975,6379
2025-03-01,France,Google Ads,CAMP-FR-GGL-027,Brand Search FR,2140,1834
2025-03-01,France,Meta Ads,CAMP-FR-MTA-035,Christmas Inspiration FR,1631,1387
2025-03-01,Portugal,Email Marketing,CAMP-PT-EML-033,Newsletter PT,1345,1103
2025-03-01,Portugal,Google Ads,CAMP-PT-GGL-016,Black Friday Search PT,192,155
2025-03-01,Portugal,Meta Ads,CAMP-PT-MTA-008,Home Refresh PT,287,266
2025-03-01,Spain,Email Marketing,CAMP-ES-EML-048,Welcome Series ES,4898,4474
2025-03-01,Spain,Google Ads,CAMP-ES-GGL-036,Furniture Search ES,1002,910
2025-03-01,Spain,Meta Ads,CAMP-ES-MTA-040,Spring Collection ES,484,370
2025-03-02,France,Email Marketing,CAMP-FR-EML-042,Newsletter FR,7953,6107
2025-03-02,France,Google Ads,CAMP-FR-GGL-001,Seasonal Search FR,4072,3813
2025-03-02,France,Meta Ads,CAMP-FR-MTA-011,Spring Collection FR,1879,1733
2025-03-02,Portugal,Email Marketing,CAMP-PT-EML-033,Newsletter PT,1106,933
2025-03-02,Portugal,Google Ads,CAMP-PT-GGL-007,Seasonal Search PT,773,707
2025-03-02,Portugal,Meta Ads,CAMP-PT-MTA-032,Spring Collection PT,286,235
2025-03-02,Spain,Email Marketing,CAMP-ES-EML-048,Welcome Series ES,4411,3710
2025-03-02,Spain,Google Ads,CAMP-ES-GGL-004,Seasonal Search ES,1000,945
2025-03-02,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES,841,639
2025-03-03,France,Email Marketing,CAMP-FR-EML-020,Loyal Customer Offer FR,21266,18641
2025-03-03,France,Google Ads,CAMP-FR-GGL-041,Black Friday Search FR,2211,1891
2025-03-03,France,Meta Ads,CAMP-FR-MTA-002,Home Refresh FR,3506,2679
2025-03-03,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,1203,928
2025-03-03,Portugal,Google Ads,CAMP-PT-GGL-046,Home Decor Search PT,870,697
2025-03-03,Portugal,Meta Ads,CAMP-PT-MTA-008,Home Refresh PT,335,287
2025-03-03,Spain,Email Marketing,CAMP-ES-EML-023,Newsletter ES,3737,2812
2025-03-03,Spain,Google Ads,CAMP-ES-GGL-043,Home Decor Search ES,895,703
2025-03-03,Spain,Meta Ads,CAMP-ES-MTA-005,Home Refresh ES,619,573
2025-03-04,France,Email Marketing,CAMP-FR-EML-028,Product Launch FR,11398,10647
2025-03-04,France,Google Ads,CAMP-FR-GGL-001,Seasonal Search FR,3796,3598
2025-03-04,France,Meta Ads,CAMP-FR-MTA-039,Black Friday Campaign FR,5648,4517
2025-03-04,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,1392,1155
2025-03-04,Portugal,Google Ads,CAMP-PT-GGL-046,Home Decor Search PT,307,271
2025-03-04,Portugal,Meta Ads,CAMP-PT-MTA-017,Black Friday Campaign PT,343,264
2025-03-04,Spain,Email Marketing,CAMP-ES-EML-030,Product Launch ES,4766,3722
2025-03-04,Spain,Google Ads,CAMP-ES-GGL-013,Brand Search ES,1388,1212
2025-03-04,Spain,Meta Ads,CAMP-ES-MTA-045,Black Friday Campaign ES,2271,2050
2025-03-05,France,Email Marketing,CAMP-FR-EML-020,Loyal Customer Offer FR,6627,5712
2025-03-05,France,Google Ads,CAMP-FR-GGL-041,Black Friday Search FR,3536,3346
2025-03-05,France,Meta Ads,CAMP-FR-MTA-002,Home Refresh FR,5188,4823
2025-03-05,Portugal,Email Marketing,CAMP-PT-EML-009,Flash Sale PT,1272,1170
2025-03-05,Portugal,Google Ads,CAMP-PT-GGL-046,Home Decor Search PT,396,359
2025-03-05,Portugal,Meta Ads,CAMP-PT-MTA-008,Home Refresh PT,633,564
2025-03-05,Spain,Email Marketing,CAMP-ES-EML-023,Newsletter ES,5864,5369
2025-03-05,Spain,Google Ads,CAMP-ES-GGL-049,Christmas Search ES,869,723
2025-03-05,Spain,Meta Ads,CAMP-ES-MTA-045,Black Friday Campaign ES,723,660
2025-03-06,France,Email Marketing,CAMP-FR-EML-028,Product Launch FR,15870,14055
2025-03-06,France,Google Ads,CAMP-FR-GGL-047,Christmas Search FR,2031,1744
2025-03-06,France,Meta Ads,CAMP-FR-MTA-035,Christmas Inspiration FR,2295,1867
2025-03-06,Portugal,Email Marketing,CAMP-PT-EML-018,Product Launch PT,2773,2373
2025-03-06,Portugal,Google Ads,CAMP-PT-GGL-037,Furniture Search PT,632,562
2025-03-06,Portugal,Meta Ads,CAMP-PT-MTA-044,Christmas Inspiration PT,320,252
2025-03-06,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,3423,2932
2025-03-06,Spain,Google Ads,CAMP-ES-GGL-021,Black Friday Search ES,1789,1552
2025-03-06,Spain,Meta Ads,CAMP-ES-MTA-022,Christmas Inspiration ES,933,846
2025-03-07,France,Email Marketing,CAMP-FR-EML-003,Flash Sale FR,12341,11353
2025-03-07,France,Google Ads,CAMP-FR-GGL-001,Seasonal Search FR,3730,2866
2025-03-07,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,3357,2975
2025-03-07,Portugal,Email Marketing,CAMP-PT-EML-033,Newsletter PT,1027,806
2025-03-07,Portugal,Google Ads,CAMP-PT-GGL-037,Furniture Search PT,474,399
2025-03-07,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,328,284
2025-03-07,Spain,Email Marketing,CAMP-ES-EML-023,Newsletter ES,3105,2507
2025-03-07,Spain,Google Ads,CAMP-ES-GGL-013,Brand Search ES,1561,1219
2025-03-07,Spain,Meta Ads,CAMP-ES-MTA-014,Spain Expansion ES,1206,999
2025-03-08,France,Email Marketing,CAMP-FR-EML-042,Newsletter FR,25485,23559
2025-03-08,France,Google Ads,CAMP-FR-GGL-041,Black Friday Search FR,5703,4562
2025-03-08,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,2423,2177
2025-03-08,Portugal,Email Marketing,CAMP-PT-EML-033,Newsletter PT,2380,1820
2025-03-08,Portugal,Google Ads,CAMP-PT-GGL-046,Home Decor Search PT,731,653
2025-03-08,Portugal,Meta Ads,CAMP-PT-MTA-008,Home Refresh PT,273,233
2025-03-08,Spain,Email Marketing,CAMP-ES-EML-023,Newsletter ES,4062,3244
2025-03-08,Spain,Google Ads,CAMP-ES-GGL-036,Furniture Search ES,1805,1611
2025-03-08,Spain,Meta Ads,CAMP-ES-MTA-045,Black Friday Campaign ES,1811,1706
2025-03-09,France,Email Marketing,CAMP-FR-EML-042,Newsletter FR,5221,4645
2025-03-09,France,Google Ads,CAMP-FR-GGL-047,Christmas Search FR,2269,1737
2025-03-09,France,Meta Ads,CAMP-FR-MTA-002,Home Refresh FR,1131,1054
2025-03-09,Portugal,Email Marketing,CAMP-PT-EML-038,Loyal Customer Offer PT,974,914
2025-03-09,Portugal,GoogleAds,CAMP-PT-GGL-046,Home Decor Search PT,598,557
2025-03-09,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,172,159
2025-03-09,Spain,Email Marketing,CAMP-ES-EML-023,Newsletter ES,2543,2036
2025-03-09,Spain,Google Ads,CAMP-ES-GGL-004,Seasonal Search ES,1080,944
2025-03-09,Spain,Meta Ads,CAMP-ES-MTA-022,Christmas Inspiration ES,1265,1134
2025-03-10,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,16724,14695
2025-03-10,France,Google Ads,CAMP-FR-GGL-034,Furniture Search FR,2541,2076
2025-03-10,France,Meta Ads,CAMP-FR-MTA-039,Black Friday Campaign FR,2923,2435
2025-03-10,Portugal,Email Marketing,CAMP-PT-EML-033,Newsletter PT,721,616
2025-03-10,Portugal,Google Ads,CAMP-PT-GGL-016,Black Friday Search PT,682,615
2025-03-10,Portugal,Meta Ads,CAMP-PT-MTA-017,Black Friday Campaign PT,146,119
2025-03-10,Spain,Email Marketing,CAMP-ES-EML-030,Product Launch ES,4444,4145
2025-03-10,Spain,Google Ads,CAMP-ES-GGL-036,Furniture Search ES,1418,1239
2025-03-10,Spain,Meta Ads,CAMP-ES-MTA-022,Christmas Inspiration ES,1002,924
2025-03-11,France,Email Marketing,CAMP-FR-EML-042,Newsletter FR,9101,7109
2025-03-11,France,Google Ads,CAMP-FR-GGL-001,Seasonal Search FR,2258,1894
2025-03-11,France,Meta Ads,CAMP-FR-MTA-011,Spring Collection FR,3746,3316
2025-03-11,Portugal,Email Marketing,CAMP-PT-EML-009,Flash Sale PT,2876,2719
2025-03-11,Portugal,Google Ads,CAMP-PT-GGL-046,Home Decor Search PT,593,499
2025-03-11,Portugal,Meta Ads,CAMP-PT-MTA-008,Home Refresh PT,366,323
2025-03-11,Spain,Email Marketing,CAMP-ES-EML-030,Product Launch ES,2890,2545
2025-03-11,Spain,Google Ads,CAMP-ES-GGL-043,Home Decor Search ES,1052,848
2025-03-11,Spain,Meta Ads,CAMP-ES-MTA-005,Home Refresh ES,703,575
2025-03-12,France,Email Marketing,CAMP-FR-EML-042,Newsletter FR,10144,7974
2025-03-12,France,Google Ads,CAMP-FR-GGL-001,Seasonal Search FR,5043,4400
2025-03-12,France,Meta Ads,CAMP-FR-MTA-002,Home Refresh FR,2064,1681
2025-03-12,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,1295,1126
2025-03-12,Portugal,Google Ads,CAMP-PT-GGL-037,Furniture Search PT,490,434
2025-03-12,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,383,304
2025-03-12,Spain,Email Marketing,CAMP-ES-EML-030,Product Launch ES,3243,2960
2025-03-12,Spain,Google Ads,CAMP-ES-GGL-036,Furniture Search ES,875,686
2025-03-12,Spain,Meta Ads,CAMP-ES-MTA-014,Spain Expansion ES,783,676
2025-03-13,France,Email Marketing,CAMP-FR-EML-020,Loyal Customer Offer FR,10315,7791
2025-03-13,France,Google Ads,CAMP-FR-GGL-041,Black Friday Search FR,2280,1904
2025-03-13,France,Meta Ads,CAMP-FR-MTA-035,Christmas Inspiration FR,1523,1161
2025-03-13,Portugal,Email Marketing,CAMP-PT-EML-033,Newsletter PT,818,640
2025-03-13,Portugal,Google Ads,CAMP-PT-GGL-037,Furniture Search PT,800,658
2025-03-13,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,587,485
2025-03-13,Spain,Email Marketing,CAMP-ES-EML-006,Flash Sale ES,3140,2414
2025-03-13,Spain,Google Ads,CAMP-ES-GGL-043,Home Decor Search ES,843,778
2025-03-13,Spain,Meta Ads,CAMP-ES-MTA-045,Black Friday Campaign ES,2015,1794
2025-03-14,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,12995,10186
2025-03-14,France,Google Ads,CAMP-FR-GGL-034,Furniture Search FR,3063,2418
2025-03-14,France,Meta Ads,CAMP-FR-MTA-039,Black Friday Campaign FR,2201,1738
2025-03-14,Portugal,Email Marketing,CAMP-PT-EML-009,Flash Sale PT,1484,1278
2025-03-14,Portugal,Google Ads,CAMP-PT-GGL-016,Black Friday Search PT,480,377
2025-03-14,Portugal,Meta Ads,CAMP-PT-MTA-044,Christmas Inspiration PT,589,517
2025-03-14,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,4089,3625
2025-03-14,Spain,Google Ads,CAMP-ES-GGL-013,Brand Search ES,2002,1773
2025-03-14,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES,503,441
2025-03-15,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,5749,5197
2025-03-15,France,Google Ads,CAMP-FR-GGL-041,Black Friday Search FR,2994,2343
2025-03-15,France,Meta Ads,CAMP-FR-MTA-039,Black Friday Campaign FR,1756,1359
2025-03-15,Portugal,Email Marketing,CAMP-PT-EML-033,Newsletter PT,1092,901
2025-03-15,Portugal,Google Ads,CAMP-PT-GGL-046,Home Decor Search PT,871,799
2025-03-15,Portugal,Meta Ads,CAMP-PT-MTA-044,Christmas Inspiration PT,557,499
2025-03-15,Spain,Email Marketing,CAMP-ES-EML-030,Product Launch ES,3514,3002
2025-03-15,Spain,Google Ads,CAMP-ES-GGL-004,Seasonal Search ES,1714,1391
2025-03-15,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES,751,565
2025-03-16,France,Email Marketing,CAMP-FR-EML-003,Flash Sale FR,7412,5963
2025-03-16,France,Google Ads,CAMP-FR-GGL-010,Home Decor Search FR,3456,2783
2025-03-16,France,Meta Ads,CAMP-FR-MTA-002,Home Refresh FR,3244,2864
2025-03-16,Portugal,Email Marketing,CAMP-PT-EML-009,Flash Sale PT,1555,1475
2025-03-16,Portugal,Google Ads,CAMP-PT-GGL-046,Home Decor Search PT,247,217
2025-03-16,Portugal,Meta Ads,CAMP-PT-MTA-017,Black Friday Campaign PT,414,335
2025-03-16,Spain,Email Marketing,CAMP-ES-EML-030,Product Launch ES,3848,3169
2025-03-16,Spain,Google Ads,CAMP-ES-GGL-049,Christmas Search ES,1111,1041
2025-03-16,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES,1068,856
2025-03-17,France,Email Marketing,CAMP-FR-EML-020,Loyal Customer Offer FR,10659,8323
2025-03-17,France,Google Ads,CAMP-FR-GGL-010,Home Decor Search FR,4794,3814
2025-03-17,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,2175,1767
2025-03-17,Portugal,Email Marketing,CAMP-PT-EML-038,Loyal Customer Offer PT,651,536
